flight_no,departure_airport,arrival_airport,scheduled_departure,scheduled_arrival,aircraft
PG0179,Шереметьево,Стригино,2016-10-07 12:20:00+00:00,2016-10-07 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-09-19 12:20:00+00:00,2016-09-19 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-09-19 10:45:00+00:00,2016-09-19 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-03 12:20:00+00:00,2016-10-03 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-22 10:45:00+00:00,2016-10-22 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-22 12:20:00+00:00,2016-10-22 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-11-09 10:45:00+00:00,2016-11-09 11:15:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-27 10:45:00+00:00,2016-10-27 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-27 12:20:00+00:00,2016-10-27 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-11-03 10:45:00+00:00,2016-11-03 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-11-03 12:20:00+00:00,2016-11-03 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-09-20 12:20:00+00:00,2016-09-20 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-11-09 12:20:00+00:00,2016-11-09 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-09-29 12:20:00+00:00,2016-09-29 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-09-27 10:45:00+00:00,2016-09-27 11:15:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-01 10:45:00+00:00,2016-10-01 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-09-27 12:20:00+00:00,2016-09-27 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-23 12:20:00+00:00,2016-10-23 12:50:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-08 12:20:00+00:00,2016-10-08 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-08 10:45:00+00:00,2016-10-08 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-09-15 12:20:00+00:00,2016-09-15 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-09-15 10:45:00+00:00,2016-09-15 11:15:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-11-12 10:45:00+00:00,2016-11-12 11:15:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-11-06 10:45:00+00:00,2016-11-06 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-11-12 12:20:00+00:00,2016-11-12 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-19 10:45:00+00:00,2016-10-19 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-19 12:20:00+00:00,2016-10-19 12:50:00+00:00,Sukhoi SuperJet-100
PG0178,Шереметьево,Стригино,2016-10-31 10:45:00+00:00,2016-10-31 11:15:00+00:00,Sukhoi SuperJet-100
PG0179,Шереметьево,Стригино,2016-10-31 12:20:00+00:00,2016-10-31 12:50:00+00:00,Sukhoi SuperJet-100
PG0251,Шереметьево,Витязево,2016-09-26 14:05:00+00:00,2016-09-26 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-15 14:05:00+00:00,2016-10-15 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-07 14:05:00+00:00,2016-10-07 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-01 14:05:00+00:00,2016-10-01 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-10 14:05:00+00:00,2016-11-10 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-06 14:05:00+00:00,2016-11-06 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-15 14:05:00+00:00,2016-09-15 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-14 14:05:00+00:00,2016-09-14 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-17 14:05:00+00:00,2016-09-17 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-17 14:05:00+00:00,2016-10-17 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-04 14:05:00+00:00,2016-10-04 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-12 14:05:00+00:00,2016-10-12 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-27 14:05:00+00:00,2016-10-27 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-09 14:05:00+00:00,2016-11-09 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-24 14:05:00+00:00,2016-09-24 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-19 14:05:00+00:00,2016-09-19 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-31 14:05:00+00:00,2016-10-31 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-12 14:05:00+00:00,2016-11-12 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-23 14:05:00+00:00,2016-09-23 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-23 14:05:00+00:00,2016-10-23 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-14 14:05:00+00:00,2016-10-14 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-20 14:05:00+00:00,2016-09-20 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-08 14:05:00+00:00,2016-10-08 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-02 14:05:00+00:00,2016-11-02 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-16 14:05:00+00:00,2016-09-16 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-21 14:05:00+00:00,2016-10-21 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-03 14:05:00+00:00,2016-10-03 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-18 14:05:00+00:00,2016-09-18 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-09 14:05:00+00:00,2016-10-09 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-21 14:05:00+00:00,2016-09-21 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-11 14:05:00+00:00,2016-11-11 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-02 14:05:00+00:00,2016-10-02 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-03 14:05:00+00:00,2016-11-03 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-30 14:05:00+00:00,2016-09-30 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-30 14:05:00+00:00,2016-10-30 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-26 14:05:00+00:00,2016-10-26 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-13 14:05:00+00:00,2016-10-13 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-07 14:05:00+00:00,2016-11-07 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-29 14:05:00+00:00,2016-10-29 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-05 14:05:00+00:00,2016-11-05 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-08 14:05:00+00:00,2016-11-08 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-25 14:05:00+00:00,2016-09-25 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-28 14:05:00+00:00,2016-09-28 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-04 14:05:00+00:00,2016-11-04 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-22 14:05:00+00:00,2016-10-22 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-24 14:05:00+00:00,2016-10-24 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-22 14:05:00+00:00,2016-09-22 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-28 14:05:00+00:00,2016-10-28 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-25 14:05:00+00:00,2016-10-25 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-10 14:05:00+00:00,2016-10-10 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-16 14:05:00+00:00,2016-10-16 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-06 14:05:00+00:00,2016-10-06 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-11 14:05:00+00:00,2016-10-11 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-05 14:05:00+00:00,2016-10-05 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-13 14:05:00+00:00,2016-09-13 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-19 14:05:00+00:00,2016-10-19 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-29 14:05:00+00:00,2016-09-29 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-18 14:05:00+00:00,2016-10-18 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-11-01 14:05:00+00:00,2016-11-01 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-10-20 14:05:00+00:00,2016-10-20 15:45:00+00:00,Boeing 737-300
PG0251,Шереметьево,Витязево,2016-09-27 14:05:00+00:00,2016-09-27 15:45:00+00:00,Boeing 737-300
PG0093,Шереметьево,Усинск,2016-10-27 05:40:00+00:00,2016-10-27 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-11-10 05:40:00+00:00,2016-11-10 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-10-20 05:40:00+00:00,2016-10-20 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-10-13 05:40:00+00:00,2016-10-13 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-09-29 05:40:00+00:00,2016-09-29 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-09-15 05:40:00+00:00,2016-09-15 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-09-22 05:40:00+00:00,2016-09-22 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-11-03 05:40:00+00:00,2016-11-03 07:50:00+00:00,Bombardier CRJ-200
PG0093,Шереметьево,Усинск,2016-10-06 05:40:00+00:00,2016-10-06 07:50:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-20 07:30:00+00:00,2016-10-20 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-12 07:30:00+00:00,2016-11-12 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-05 07:30:00+00:00,2016-10-05 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-17 07:30:00+00:00,2016-10-17 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-10 07:30:00+00:00,2016-10-10 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-10 07:30:00+00:00,2016-11-10 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-19 07:30:00+00:00,2016-09-19 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-29 07:30:00+00:00,2016-10-29 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-01 07:30:00+00:00,2016-11-01 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-22 07:30:00+00:00,2016-10-22 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-26 07:30:00+00:00,2016-10-26 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-23 07:30:00+00:00,2016-09-23 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-18 07:30:00+00:00,2016-10-18 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-11 07:30:00+00:00,2016-10-11 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-27 07:30:00+00:00,2016-09-27 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-29 07:30:00+00:00,2016-09-29 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-09 07:30:00+00:00,2016-10-09 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-19 07:30:00+00:00,2016-10-19 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-03 07:30:00+00:00,2016-10-03 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-13 07:30:00+00:00,2016-09-13 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-16 07:30:00+00:00,2016-10-16 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-15 07:30:00+00:00,2016-10-15 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-20 07:30:00+00:00,2016-09-20 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-07 07:30:00+00:00,2016-11-07 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-08 07:30:00+00:00,2016-11-08 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-22 07:30:00+00:00,2016-09-22 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-28 07:30:00+00:00,2016-10-28 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-03 07:30:00+00:00,2016-11-03 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-08 07:30:00+00:00,2016-10-08 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-21 07:30:00+00:00,2016-09-21 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-04 07:30:00+00:00,2016-10-04 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-24 07:30:00+00:00,2016-10-24 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-09 07:30:00+00:00,2016-11-09 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-30 07:30:00+00:00,2016-09-30 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-30 07:30:00+00:00,2016-10-30 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-16 07:30:00+00:00,2016-09-16 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-18 07:30:00+00:00,2016-09-18 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-07 07:30:00+00:00,2016-10-07 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-14 07:30:00+00:00,2016-09-14 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-12 07:30:00+00:00,2016-10-12 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-04 07:30:00+00:00,2016-11-04 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-27 07:30:00+00:00,2016-10-27 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-06 07:30:00+00:00,2016-11-06 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-28 07:30:00+00:00,2016-09-28 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-24 07:30:00+00:00,2016-09-24 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-01 07:30:00+00:00,2016-10-01 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-25 07:30:00+00:00,2016-10-25 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-11 07:30:00+00:00,2016-11-11 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-23 07:30:00+00:00,2016-10-23 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-06 07:30:00+00:00,2016-10-06 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-25 07:30:00+00:00,2016-09-25 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-31 07:30:00+00:00,2016-10-31 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-26 07:30:00+00:00,2016-09-26 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-13 07:30:00+00:00,2016-10-13 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-02 07:30:00+00:00,2016-11-02 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-17 07:30:00+00:00,2016-09-17 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-09-15 07:30:00+00:00,2016-09-15 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-02 07:30:00+00:00,2016-10-02 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-21 07:30:00+00:00,2016-10-21 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-10-14 07:30:00+00:00,2016-10-14 09:40:00+00:00,Bombardier CRJ-200
PG0679,Шереметьево,Нарьян-Мар,2016-11-05 07:30:00+00:00,2016-11-05 09:40:00+00:00,Bombardier CRJ-200
PG0255,Шереметьево,Анадырь,2016-10-24 12:50:00+00:00,2016-10-24 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-10-17 12:50:00+00:00,2016-10-17 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-11-07 12:50:00+00:00,2016-11-07 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-10-31 12:50:00+00:00,2016-10-31 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-09-19 12:50:00+00:00,2016-09-19 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-10-10 12:50:00+00:00,2016-10-10 21:00:00+00:00,Airbus A319-100
PG0255,Шереметьево,Анадырь,2016-10-03 12:50:00+00:00,2016-10-03 21:00:00+00:00,Airbus A319-100
